,PYG
2010-01-15,0.0002120094811693
2010-01-18,0.000212161095025
2010-01-19,0.0002162588792423
2010-01-20,0.0002150368033648
2010-01-21,0.0002155987394957
2010-01-22,0.0002140793275545
2010-01-25,0.0002141355754072
2010-01-26,0.0002108023072889
2010-01-27,0.0002118510749868
2010-01-28,0.0002118355590468
2010-01-29,0.0002117340286831
2010-02-01,0.0002108967674661
2010-02-02,0.0002105949895615
2010-02-03,0.0002099634846113
2010-02-04,0.0002101015360583
2010-02-05,0.0002145833333333
2010-02-08,0.000214267117938
2010-02-09,0.0002138953942232
2010-02-10,0.0002134130491291
2010-02-11,0.0002135064935064
2010-02-12,0.0002135443694862
2010-02-15,0.0002126943005181
2010-02-16,0.0002131190044075
2010-02-17,0.0002134336099585
2010-02-18,0.000213063763608
2010-02-19,0.000213063763608
2010-02-22,0.0002125291224436
2010-02-23,0.0002132124352331
2010-02-24,0.0002129533678756
2010-02-25,0.0002124902824565
2010-02-26,0.0002106763410209
2010-03-01,0.0002120819289603
2010-03-02,0.0002129701686121
2010-03-03,0.0002124513618677
2010-03-04,0.0002126556016597
2010-03-05,0.0002140450894013
2010-03-08,0.0002137859549105
2010-03-09,0.0002128430864836
2010-03-10,0.0002117677553136
2010-03-11,0.0002124902824565
2010-03-12,0.0002124352331606
2010-03-15,0.0002117525239451
2010-03-16,0.0002120662868979
2010-03-17,0.0002120662868979
2010-03-18,0.0002123252200932
2010-03-19,0.0002127329192546
2010-03-22,0.0002119565217391
2010-03-23,0.0002124191461836
2010-03-25,0.0002120506852857
2010-03-26,0.0002120506852857
2010-03-29,0.0002106893880712
2010-03-30,0.0002108387096774
2010-03-31,0.0002106756059824
2010-04-05,0.0002126836813611
2010-04-06,0.0002128865979381
2010-04-07,0.0002131062951496
2010-04-08,0.0002131062951496
2010-04-09,0.0002131062951496
2010-04-12,0.0002119649303764
2010-04-13,0.0002126836813611
2010-04-14,0.0002131062951496
2010-04-15,0.0002128099173553
2010-04-16,0.0002132333936417
2010-04-19,0.0002121447028423
2010-04-20,0.0002123482304314
2010-04-21,0.0002128648927925
2010-04-22,0.0002113149057091
2010-04-23,0.0002112603305785
2010-04-26,0.0002114639814097
2010-04-27,0.00021119133574
2010-04-28,0.0002123164132955
2010-04-29,0.0002111769250579
2010-04-30,0.0002119341563786
2010-05-03,0.0002119341563786
2010-05-04,0.0002118100128369
2010-05-05,0.0002133504492939
2010-05-06,0.0002118100128369
2010-05-07,0.0002110397946084
2010-05-10,0.0002107830551989
2010-05-11,0.000210728952772
2010-05-12,0.0002107830551989
2010-05-13,0.0002107830551989
2010-05-14,0.0002106748781113
2010-05-17,0.0002108634383807
2010-05-18,0.0002107955998976
2010-05-19,0.000210701484895
2010-05-20,0.00021152368758
2010-05-21,0.000210701484895
2010-05-26,0.0002106878036307
2010-05-27,0.0002098670756646
2010-05-28,0.0002099489795918
2010-05-31,0.0002099770934079
2010-06-01,0.0002099236641221
2010-06-02,0.0002099363057324
2010-06-03,0.0002099489795918
2010-06-04,0.00020998980632
2010-06-07,0.0002108618052014
2010-06-08,0.0002099080694586
2010-06-09,0.0002098544804697
2010-06-10,0.0002107680530747
2010-06-11,0.0002095335202651
2010-06-14,0.0002088639836984
2010-06-15,0.0002096281202241
2010-06-16,0.0002093734080489
2010-06-17,0.0002091186958736
2010-06-18,0.0002096281202241
2010-06-22,0.0002099770934079
2010-06-23,0.0002098293862999
2010-06-24,0.0002089058524173
2010-06-25,0.0002100712105798
2010-06-28,0.0002090007627765
2010-06-29,0.0002090539165818
2010-06-30,0.0002101246502162
2010-07-01,0.0002105263157894
2010-07-02,0.0002099644128113
2010-07-05,0.0002088945362134
2010-07-06,0.0002088945362134
2010-07-07,0.0002096036585365
2010-07-08,0.0002090424180848
2010-07-12,0.0002098577235772
2010-07-13,0.0002089476359938
2010-07-14,0.0002104728012201
2010-07-15,0.0002094027954256
2010-07-16,0.0002104728012201
2010-07-19,0.0002094027954256
2010-07-20,0.0002099644128113
2010-07-21,0.000209710218607
2010-07-22,0.0002100712105798
2010-07-23,0.0002091070974306
2010-07-26,0.0002100712105798
2010-07-27,0.0002090007627765
2010-07-28,0.00021041931385
2010-07-29,0.0002095504191008
2010-07-30,0.0002098984771573
2010-08-02,0.0002105129507364
2010-08-03,0.0002099644128113
2010-08-04,0.0002097635392829
2010-08-05,0.0002097635392829
2010-08-06,0.0002095625635808
2010-08-09,0.0002095625635808
2010-08-10,0.0002097635392829
2010-08-11,0.000209710218607
2010-08-12,0.0002097635392829
2010-08-13,0.0002097635392829
2010-08-17,0.000209710218607
2010-08-18,0.0002096036585365
2010-08-19,0.0002095504191008
2010-08-20,0.0002094972067039
2010-08-23,0.0002094440213252
2010-08-24,0.0002095383054287
2010-08-25,0.0002093789607097
2010-08-26,0.0002094320486815
2010-08-27,0.0002094320486815
2010-08-30,0.0002096202531645
2010-08-31,0.0002086075949367
2010-09-01,0.0002086075949367
2010-09-02,0.0002085127945274
2010-09-03,0.0002086185044359
2010-09-06,0.0002086713995943
2010-09-07,0.0002085127945274
2010-09-08,0.0002085656360871
2010-09-09,0.0002081115335868
2010-09-10,0.0002081115335868
2010-09-13,0.000209219858156
2010-09-14,0.0002081539630286
2010-09-15,0.0002086075949367
2010-09-16,0.000208407191694
2010-09-17,0.000208807896735
2010-09-20,0.0002086075949367
2010-09-21,0.0002085547962541
2010-09-22,0.000207995951417
2010-09-23,0.0002084492790285
2010-09-24,0.0002075757575757
2010-09-27,0.0002075044069503
2010-09-28,0.0002071482506921
2010-09-29,0.00020736629667
2010-09-30,0.0002065656565656
2010-10-01,0.0002055036606917
2010-10-04,0.0002055555555555
2010-10-05,0.0002031328954017
2010-10-06,0.0002032828282828
2010-10-07,0.0002031328954017
2010-10-08,0.0002032355915065
2010-10-12,0.0002035398230088
2010-10-13,0.0002031882591093
2010-10-14,0.0002031408308004
2010-10-15,0.0002025284450063
2010-10-18,0.0002094081942336
2010-10-19,0.0002019206469547
2010-10-20,0.0002018696311268
2010-10-21,0.0002013643254168
2010-10-22,0.0002014661274014
2010-10-25,0.0002015170670037
2010-10-26,0.0002013643254168
2010-10-28,0.0002014152135456
2010-10-29,0.0002016679302501
2010-11-01,0.0002018186410709
2010-11-02,0.0002018696311268
2010-11-03,0.0002019206469547
2010-11-04,0.0002018186410709
2010-11-05,0.0002016169782718
2010-11-08,0.0002016149381781
2010-11-09,0.000203432609793
2010-11-10,0.0002034839686947
2010-11-11,0.000203432609793
2010-11-12,0.0002035308953341
2010-11-15,0.0002108312342569
2010-11-16,0.0002096652403725
2010-11-17,0.0002096652403725
2010-11-18,0.0002096652403725
2010-11-19,0.0002106720362446
2010-11-23,0.0002119305310848
2010-11-24,0.0002119305310848
2010-11-25,0.000211823899371
2010-11-26,0.0002108040201005
2010-11-29,0.0002107904642409
2010-11-30,0.0002118856569709
2010-12-01,0.000212151644489
2010-12-02,0.0002135678391959
2010-12-03,0.0002126696832579
2010-12-06,0.0002144293614881
2010-12-07,0.0002144293614881
2010-12-09,0.0002144832788534
2010-12-10,0.0002150943396226
2010-12-13,0.0002152026176692
2010-12-14,0.0002154001006542
2010-12-15,0.0002154001006542
2010-12-16,0.0002158490566037
2010-12-17,0.0002151484650226
2010-12-20,0.0002154001006542
2010-12-21,0.0002152026176692
2010-12-22,0.000215256797583
2010-12-23,0.0002151835093011
2010-12-27,0.0002153614457831
2010-12-28,0.0002152725445867
2010-12-29,0.0002151835093011
2010-12-30,0.000215291750503
2010-12-31,0.000215291750503
2011-01-03,0.0002152026176692
2011-01-04,0.0002152026176692
2011-01-05,0.000215256797583
2011-01-06,0.0002200402819738
2011-01-07,0.0002194570135746
2011-01-10,0.000218954248366
2011-01-11,0.000218954248366
2011-01-12,0.0002188128772635
2011-01-13,0.0002180583501006
2011-01-14,0.0002144293614881
2011-01-17,0.0002143754712239
2011-01-18,0.0002144112478031
2011-01-19,0.0002164197840823
2011-01-20,0.0002164197840823
2011-01-21,0.0002149133818729
2011-01-24,0.0002165621079046
2011-01-25,0.000216290726817
2011-01-26,0.0002167919799498
2011-01-27,0.0002165206508135
2011-01-28,0.000215696075981
2011-01-31,0.0002158183632734
2011-02-01,0.0002165128460962
2011-02-02,0.0002158327109783
2011-02-03,0.0002156911581569
2011-02-04,0.0002163305949713
2011-02-07,0.000216720577258
2011-02-08,0.0002165795369678
2011-02-09,0.0002180731889469
2011-02-10,0.00021815920398
2011-02-11,0.000217553455992
2011-02-14,0.0002182450907283
2011-02-15,0.0002181366459627
2011-02-16,0.0002179965200099
2011-02-17,0.0002181908548707
2011-02-18,0.0002176397515527
2011-02-21,0.0002187189672293
2011-02-22,0.00021772591857
2011-02-23,0.0002176718788781
2011-02-24,0.00021772591857
2011-02-25,0.0002176718788781
2011-02-28,0.0002176178660049
2011-03-01,0.0002188042669312
2011-03-02,0.0002205955334987
2011-03-03,0.0002228840903449
2011-03-04,0.0002240694789081
2011-03-09,0.0002263823456484
2011-03-10,0.0002289754403373
2011-03-11,0.000230635551142
2011-03-14,0.0002318193100024
2011-03-15,0.0002322756569162
2011-03-16,0.0002322932144626
2011-03-17,0.0002312453577618
2011-03-18,0.0002314929437979
2011-03-21,0.0002328631526849
2011-03-22,0.0002328055418109
2011-03-23,0.0002345373577436
2011-03-28,0.0002381305637982
2011-03-29,0.0002389424264887
2011-03-30,0.0002412345679012
2011-03-31,0.0002429699062654
2011-04-01,0.0002451899358658
2011-04-04,0.0002472852912142
2011-04-05,0.0002427232363098
2011-04-06,0.0002412432165762
2011-04-07,0.0002430298544288
2011-04-08,0.0002446913580246
2011-04-11,0.0002446913580246
2011-04-12,0.0002451294697903
2011-04-13,0.0002447018235584
2011-04-14,0.0002434226702729
2011-04-15,0.0002425061425061
2011-04-18,0.0002442317133038
2011-04-19,0.0002460745829244
2011-04-20,0.0002493258151507
2011-04-25,0.0002513473787359
2011-04-26,0.0002547770700636
2011-04-27,0.0002543451652386
2011-04-28,0.0002539215686274
2011-04-29,0.0002539215686274
2011-05-02,0.0002493258151507
2011-05-03,0.0002513487003433
2011-05-04,0.0002517773964206
2011-05-05,0.0002502450980392
2011-05-06,0.0002511639304092
2011-05-09,0.0002503674669279
2011-05-10,0.0002501224889759
2011-05-11,0.0002498163115356
2011-05-12,0.000249877511024
2011-05-13,0.0002503061474406
2011-05-16,0.0002502448579823
2011-05-17,0.0002499388004895
2011-05-18,0.0002493881546744
2011-05-19,0.000250061169562
2011-05-20,0.0002496328928046
2011-05-23,0.0002493271348177
2011-05-24,0.0002491434165442
2011-05-26,0.0002484092021536
2011-05-27,0.0002454723445912
2011-05-30,0.0002460861056751
2011-05-31,0.0002464547677261
2011-06-01,0.0002474932746392
2011-06-02,0.0002474327628361
2011-06-03,0.0002484107579462
2011-06-06,0.0002490224828934
2011-06-07,0.0002502443792766
2011-06-08,0.0002504887585532
2011-06-09,0.0002496946005375
2011-06-10,0.0002480449657869
2011-06-13,0.0002487781036168
2011-06-14,0.0002489616418275
2011-06-15,0.0002491450903761
2011-06-16,0.0002474352711284
2011-06-17,0.0002483516483516
2011-06-21,0.0002474377745241
2011-06-22,0.0002476213710661
2011-06-23,0.0002476213710661
2011-06-24,0.0002470731707317
2011-06-27,0.0002474402730375
2011-06-28,0.0002478070175438
2011-06-29,0.0002508515815085
2011-06-30,0.0002467153284671
2011-07-01,0.0002469586374695
2011-07-04,0.0002483596597812
2011-07-05,0.000248785228377
2011-07-06,0.0002491500728508
2011-07-07,0.0002482407182722
2011-07-08,0.0002487260373695
2011-07-11,0.000251334303736
2011-07-12,0.0002515769044153
2011-07-13,0.0002537603105288
2011-07-14,0.0002537603105288
2011-07-15,0.0002532751091703
2011-07-18,0.0002533914728682
2011-07-19,0.0002562862669245
2011-07-20,0.0002579787234042
2011-07-21,0.0002589997583957
2011-07-22,0.0002580333413868
2011-07-25,0.0002587666263603
2011-07-26,0.0002593666908387
2011-07-27,0.0002597873368777
2011-07-28,0.0002605021728633
2011-07-29,0.0002627261761158
2011-08-01,0.0002666988184229
2011-08-02,0.0002637415621986
2011-08-03,0.0002621055167429
2011-08-04,0.0002610161329159
2011-08-05,0.0002560153994225
2011-08-08,0.0002546942705825
2011-08-09,0.0002540293480875
2011-08-10,0.0002590810680779
2011-08-11,0.0002579947102668
2011-08-12,0.0002573352573352
2011-08-15,0.0002593126652247
2011-08-16,0.0002543838577948
2011-08-17,0.0002548596112311
2011-08-18,0.0002547328061346
2011-08-19,0.0002570607946385
2011-08-23,0.0002562141491395
2011-08-24,0.0002563306258958
2011-08-25,0.0002556750298685
2011-08-26,0.0002559751434034
2011-08-29,0.0002562082139446
2011-08-30,0.0002564958283671
2011-08-31,0.0002566666666666
2011-09-01,0.0002561553030303
2011-09-02,0.000256068538791
2011-09-05,0.0002540399239543
2011-09-06,0.0002540399239543
2011-09-07,0.0002548134062277
2011-09-08,0.0002532127558305
2011-09-09,0.0002531525101118
2011-09-12,0.0002528544243577
2011-09-13,0.0002528544243577
2011-09-14,0.0002521408182683
2011-09-15,0.0002513674197384
2011-09-16,0.0002497027348394
2011-09-19,0.000249464922711
2011-09-20,0.0002494033412887
2011-09-21,0.0002458820720935
2011-09-22,0.0002457142857142
2011-09-23,0.0002409036860879
2011-09-26,0.0002411414982164
2011-09-27,0.0002423305588585
2011-09-28,0.0002423305588585
2011-09-29,0.0002454221165279
2011-09-30,0.000239239001189
2011-10-03,0.0002397146254458
2011-10-04,0.0002401902497027
2011-10-05,0.0002400760637033
2011-10-06,0.0002396674584323
2011-10-07,0.0002425178147268
2011-10-11,0.0002405604369508
2011-10-12,0.0002403229636665
2011-10-13,0.0002406835983859
2011-10-14,0.0002405123339658
2011-10-17,0.0002396674584323
2011-10-18,0.00024
2011-10-19,0.0002403778040141
2011-10-20,0.0002394332939787
2011-10-21,0.0002384887839433
2011-10-24,0.0002381964117091
2011-10-25,0.0002384324834749
2011-10-26,0.0002377242681775
2011-10-27,0.0002386685552407
2011-10-28,0.0002374881964117
2011-10-31,0.0002381964117091
2011-11-01,0.0002395661400613
2011-11-02,0.0002385882352941
2011-11-03,0.0002383529411764
2011-11-04,0.0002361372180451
2011-11-07,0.0002373239436619
2011-11-08,0.0002361502347417
2011-11-09,0.0002359154929577
2011-11-10,0.0002366877785596
2011-11-11,0.0002331460674157
2011-11-14,0.000233216374269
2011-11-15,0.0002329345531315
2011-11-16,0.0002327930467465
2011-11-17,0.0002316729323308
2011-11-18,0.0002302090674183
2011-11-21,0.0002301550023485
2011-11-22,0.0002301009626672
2011-11-23,0.0002263442122563
2011-11-24,0.0002256626788646
2011-11-25,0.0002249589490968
2011-11-29,0.0002240935672514
2011-11-30,0.0002242466713384
2011-12-01,0.0002244278374591
2011-12-02,0.0002241419565724
2011-12-05,0.0002239850676621
2011-12-06,0.0002248714352501
2011-12-07,0.0002260402057035
2011-12-12,0.000226454779154
2011-12-13,0.000225987380229
2011-12-14,0.0002247138519037
2011-12-15,0.0002233893557422
2011-12-16,0.0002237762237762
2011-12-19,0.0002237762237762
2011-12-20,0.0002234389561975
2011-12-21,0.0002292637465051
2011-12-22,0.000227632805219
2011-12-23,0.000227632805219
2011-12-27,0.000225453699395
2011-12-28,0.000225453699395
2011-12-29,0.000225424122705
2011-12-30,0.0002253717472118
2012-01-03,0.0002230483271375
2012-01-04,0.0002224802601021
2012-01-05,0.0002212943632567
2012-01-06,0.0002202918693537
2012-01-09,0.0002199814557255
2012-01-10,0.0002195687456526
2012-01-11,0.0002189239332096
2012-01-12,0.0002168367346938
2012-01-13,0.0002161410018552
2012-01-16,0.0002163539495019
2012-01-17,0.0002163038443723
2012-01-18,0.0002159722222222
2012-01-19,0.0002159222402221
2012-01-20,0.0002155910247513
2012-01-23,0.0002153419593345
2012-01-24,0.0002138901707429
2012-01-25,0.0002132319041032
2012-01-26,0.00021286900369
2012-01-27,0.0002122260668973
2012-01-30,0.0002122260668973
2012-01-31,0.0002116670509568
2012-02-01,0.0002120443008767
2012-02-02,0.000213477959843
2012-02-03,0.0002146318947611
2012-02-06,0.0002250173090237
2012-02-07,0.0002178423236514
2012-02-08,0.0002210962690004
2012-02-09,0.0002204325816843
2012-02-10,0.0002204833141542
2012-02-13,0.0002204325816843
2012-02-14,0.0002205104621752
2012-02-15,0.0002268444035853
2012-02-16,0.0002265104525614
2012-02-17,0.000225080385852
2012-02-22,0.0002301332108406
2012-02-23,0.0002282958199356
2012-02-24,0.0002287026406429
2012-02-28,0.0002337006427915
2012-02-29,0.0002336470048198
2012-03-01,0.0002335480901978
2012-03-02,0.0002336793540945
2012-03-05,0.0002336793540945
2012-03-06,0.0002350092250922
2012-03-07,0.0002377219275997
2012-03-08,0.0002383037566259
2012-03-09,0.0002355514621229
2012-03-12,0.0002334406623735
2012-03-13,0.0002334022513209
2012-03-14,0.0002322699104888
2012-03-15,0.0002327665441176
2012-03-16,0.0002355504587155
2012-03-19,0.0002333256933302
2012-03-20,0.0002334478808705
2012-03-21,0.0002328829860316
2012-03-22,0.000231791113147
2012-03-23,0.0002327763790341
2012-03-26,0.0002328453796889
2012-03-27,0.0002343928653098
2012-03-28,0.0002334247828074
2012-03-29,0.0002321224583047
2012-03-30,0.00023201644211
2012-04-03,0.0002327704244637
2012-04-04,0.0002329079307201
2012-04-09,0.0002326642335766
2012-04-10,0.0002306113138686
2012-04-11,0.0002323462414578
2012-04-12,0.000232992036405
2012-04-13,0.0002325898953117
2012-04-16,0.0002312243969048
2012-04-17,0.0002312940641346
2012-04-18,0.000232848705134
2012-04-19,0.0002327429609445
2012-04-20,0.0002317294598275
2012-04-23,0.0002305946436677
2012-04-24,0.0002307866696894
2012-04-25,0.0002306298142274
2012-04-26,0.0002313094698685
2012-04-27,0.0002297939778129
2012-05-02,0.0002297785811116
2012-05-03,0.0002337398373983
2012-05-04,0.0002326106594399
2012-05-07,0.0002337164750957
2012-05-08,0.0002323118521856
2012-05-09,0.0002308558558558
2012-05-10,0.0002302320342419
2012-05-11,0.0002301801801801
2012-05-14,0.0002302498311951
2012-05-15,0.0002300765420981
2012-05-16,0.0002311670789296
2012-05-17,0.0002300606605257
2012-05-18,0.0002296479031172
2012-05-21,0.0002295632698768
2012-05-22,0.0002222470904207
2012-05-23,0.0002219735958827
2012-05-24,0.0002219239373601
2012-05-28,0.0002279839070183
2012-05-29,0.0002279642058165
2012-05-30,0.0002205323193916
2012-05-31,0.0002218743010512
2012-06-01,0.0002218743010512
2012-06-04,0.00022239606616
2012-06-05,0.000221677074041
2012-06-06,0.0002204181494661
2012-06-07,0.0002230151650312
2012-06-08,0.0002215782434239
2012-06-11,0.0002213808463251
2012-06-12,0.0002213808463251
2012-06-13,0.0002215048975957
2012-06-14,0.0002215795328142
2012-06-15,0.0002215302491103
2012-06-16,0.0002264150943396
2012-06-18,0.00022
2012-06-19,0.0002200755052187
2012-06-21,0.0002185004436557
2012-06-22,0.0002176418439716
2012-06-25,0.0002175454142667
2012-06-26,0.0002189506309497
2012-06-27,0.0002204515272244
2012-06-28,0.0002204289188591
2012-06-29,0.0002202341506516
2012-07-02,0.0002212154696132
2012-07-03,0.0002212154696132
2012-07-04,0.0002226640159045
2012-07-05,0.0002225165562913
2012-07-06,0.0002224917309812
2012-07-10,0.0002225650066108
2012-07-11,0.0002232988328561
2012-07-12,0.0002223933128024
2012-07-13,0.0002225643281284
2012-07-16,0.0002225643281284
2012-07-17,0.0002284710017574
2012-07-18,0.0002286592056177
2012-07-19,0.0002285087719298
2012-07-20,0.0002285276073619
2012-07-23,0.0002286151826733
2012-07-24,0.0002280778482396
2012-07-25,0.0002253829321663
2012-07-26,0.0002249672059466
2012-07-27,0.0002255458515283
2012-07-30,0.0002255458515283
2012-07-31,0.0002261723009814
2012-08-01,0.0002254196642685
2012-08-02,0.0002265590928914
